@timestamp,@message
2023-11-29 05:03:19.858,"{'loss': 0.3213, 'learning_rate': 0.00014830320329844594, 'epoch': 0.78}"
2023-11-29 05:01:08.826,"{'loss': 0.2813, 'learning_rate': 0.00014862036156041865, 'epoch': 0.77}"
2023-11-29 04:58:56.793,"{'loss': 0.2408, 'learning_rate': 0.0001489375198223914, 'epoch': 0.77}"
2023-11-29 04:56:44.760,"{'loss': 0.2433, 'learning_rate': 0.0001492546780843641, 'epoch': 0.76}"
2023-11-29 04:54:32.727,"{'loss': 0.2534, 'learning_rate': 0.0001495718363463368, 'epoch': 0.76}"
2023-11-29 04:52:20.694,"{'loss': 0.2441, 'learning_rate': 0.00014988899460830957, 'epoch': 0.75}"
2023-11-29 04:50:08.661,"{'loss': 0.2773, 'learning_rate': 0.00015020615287028227, 'epoch': 0.75}"
2023-11-29 04:47:56.630,"{'loss': 0.2414, 'learning_rate': 0.000150523311132255, 'epoch': 0.74}"
2023-11-29 04:45:44.597,"{'loss': 0.2425, 'learning_rate': 0.00015084046939422774, 'epoch': 0.74}"
2023-11-29 04:43:32.565,"{'loss': 0.2651, 'learning_rate': 0.00015115762765620044, 'epoch': 0.73}"
2023-11-29 04:41:20.531,"{'loss': 0.2354, 'learning_rate': 0.00015147478591817317, 'epoch': 0.73}"
2023-11-29 04:39:09.499,"{'loss': 0.2411, 'learning_rate': 0.0001517919441801459, 'epoch': 0.72}"
2023-11-29 04:36:57.465,"{'loss': 0.2523, 'learning_rate': 0.00015210910244211863, 'epoch': 0.72}"
2023-11-29 04:34:45.431,"{'loss': 0.2507, 'learning_rate': 0.00015242626070409134, 'epoch': 0.71}"
2023-11-29 04:32:33.397,"{'loss': 0.2432, 'learning_rate': 0.00015274341896606407, 'epoch': 0.71}"
2023-11-29 04:30:21.363,"{'loss': 0.2145, 'learning_rate': 0.0001530605772280368, 'epoch': 0.7}"
2023-11-29 04:28:09.329,"{'loss': 0.2382, 'learning_rate': 0.00015337773549000953, 'epoch': 0.7}"
2023-11-29 04:25:57.296,"{'loss': 0.2816, 'learning_rate': 0.00015369489375198226, 'epoch': 0.69}"
2023-11-29 04:23:45.263,"{'loss': 0.2925, 'learning_rate': 0.00015401205201395497, 'epoch': 0.69}"
2023-11-29 04:21:34.230,"{'loss': 0.222, 'learning_rate': 0.0001543292102759277, 'epoch': 0.69}"
2023-11-29 04:19:22.196,"{'loss': 0.3155, 'learning_rate': 0.00015464636853790043, 'epoch': 0.68}"
2023-11-29 04:17:10.164,"{'loss': 0.1585, 'learning_rate': 0.00015496352679987313, 'epoch': 0.68}"
2023-11-29 04:14:58.132,"{'loss': 0.2324, 'learning_rate': 0.00015528068506184586, 'epoch': 0.67}"
2023-11-29 04:12:46.099,"{'loss': 0.3134, 'learning_rate': 0.0001555978433238186, 'epoch': 0.67}"
2023-11-29 04:10:34.065,"{'loss': 0.2503, 'learning_rate': 0.0001559150015857913, 'epoch': 0.66}"
2023-11-29 04:08:22.032,"{'loss': 0.2646, 'learning_rate': 0.00015623215984776406, 'epoch': 0.66}"
2023-11-29 04:06:10.000,"{'loss': 0.2741, 'learning_rate': 0.00015654931810973676, 'epoch': 0.65}"
2023-11-29 04:03:58.967,"{'loss': 0.1862, 'learning_rate': 0.0001568664763717095, 'epoch': 0.65}"
2023-11-29 04:01:46.934,"{'loss': 0.2581, 'learning_rate': 0.00015718363463368222, 'epoch': 0.64}"
2023-11-29 03:59:34.901,"{'loss': 0.2788, 'learning_rate': 0.00015750079289565493, 'epoch': 0.64}"
2023-11-29 03:57:22.868,"{'loss': 0.2282, 'learning_rate': 0.0001578179511576277, 'epoch': 0.63}"
2023-11-29 03:55:10.835,"{'loss': 0.277, 'learning_rate': 0.0001581351094196004, 'epoch': 0.63}"
2023-11-29 03:52:58.802,"{'loss': 0.1717, 'learning_rate': 0.0001584522676815731, 'epoch': 0.62}"
2023-11-29 03:50:46.769,"{'loss': 0.2136, 'learning_rate': 0.00015876942594354585, 'epoch': 0.62}"
2023-11-29 03:48:34.736,"{'loss': 0.2288, 'learning_rate': 0.00015908658420551856, 'epoch': 0.61}"
2023-11-29 03:46:23.702,"{'loss': 0.1663, 'learning_rate': 0.0001594037424674913, 'epoch': 0.61}"
2023-11-29 03:44:11.668,"{'loss': 0.2724, 'learning_rate': 0.00015972090072946402, 'epoch': 0.6}"
2023-11-29 03:41:59.635,"{'loss': 0.2347, 'learning_rate': 0.00016003805899143672, 'epoch': 0.6}"
2023-11-29 03:39:47.602,"{'loss': 0.341, 'learning_rate': 0.00016035521725340945, 'epoch': 0.59}"
2023-11-29 03:37:35.568,"{'loss': 0.2582, 'learning_rate': 0.00016067237551538219, 'epoch': 0.59}"
2023-11-29 03:35:23.534,"{'loss': 0.2658, 'learning_rate': 0.00016098953377735492, 'epoch': 0.59}"
2023-11-29 03:33:11.501,"{'loss': 0.2953, 'learning_rate': 0.00016130669203932762, 'epoch': 0.58}"
2023-11-29 03:31:00.468,"{'loss': 0.2365, 'learning_rate': 0.00016162385030130035, 'epoch': 0.58}"
2023-11-29 03:28:48.435,"{'loss': 0.2924, 'learning_rate': 0.00016194100856327308, 'epoch': 0.57}"
2023-11-29 03:26:36.401,"{'loss': 0.2656, 'learning_rate': 0.00016225816682524581, 'epoch': 0.57}"
2023-11-29 03:24:24.368,"{'loss': 0.2767, 'learning_rate': 0.00016257532508721855, 'epoch': 0.56}"
2023-11-29 03:22:12.334,"{'loss': 0.2727, 'learning_rate': 0.00016289248334919125, 'epoch': 0.56}"
2023-11-29 03:20:00.296,"{'loss': 0.2798, 'learning_rate': 0.00016320964161116398, 'epoch': 0.55}"
2023-11-29 03:17:48.263,"{'loss': 0.2996, 'learning_rate': 0.0001635267998731367, 'epoch': 0.55}"
2023-11-29 03:15:36.229,"{'loss': 0.1826, 'learning_rate': 0.00016384395813510942, 'epoch': 0.54}"
2023-11-29 03:13:25.195,"{'loss': 0.232, 'learning_rate': 0.00016416111639708215, 'epoch': 0.54}"
2023-11-29 03:11:13.162,"{'loss': 0.253, 'learning_rate': 0.00016447827465905488, 'epoch': 0.53}"
2023-11-29 03:09:01.128,"{'loss': 0.323, 'learning_rate': 0.00016479543292102758, 'epoch': 0.53}"
2023-11-29 03:06:49.095,"{'loss': 0.2879, 'learning_rate': 0.00016511259118300034, 'epoch': 0.52}"
2023-11-29 03:04:37.061,"{'loss': 0.2209, 'learning_rate': 0.00016542974944497304, 'epoch': 0.52}"
2023-11-29 03:02:25.027,"{'loss': 0.2519, 'learning_rate': 0.00016574690770694578, 'epoch': 0.51}"
2023-11-29 03:00:12.994,"{'loss': 0.2691, 'learning_rate': 0.0001660640659689185, 'epoch': 0.51}"
2023-11-29 02:58:00.962,"{'loss': 0.3173, 'learning_rate': 0.0001663812242308912, 'epoch': 0.5}"
2023-11-29 02:55:49.929,"{'loss': 0.2794, 'learning_rate': 0.00016669838249286397, 'epoch': 0.5}"
2023-11-29 02:53:37.894,"{'loss': 0.265, 'learning_rate': 0.00016701554075483667, 'epoch': 0.49}"
2023-11-29 02:51:25.861,"{'loss': 0.3083, 'learning_rate': 0.00016733269901680938, 'epoch': 0.49}"
2023-11-29 02:49:13.828,"{'loss': 0.2059, 'learning_rate': 0.00016764985727878214, 'epoch': 0.49}"
2023-11-29 02:47:01.794,"{'loss': 0.2424, 'learning_rate': 0.00016796701554075484, 'epoch': 0.48}"
2023-11-29 02:44:49.760,"{'loss': 0.3691, 'learning_rate': 0.00016828417380272757, 'epoch': 0.48}"
2023-11-29 02:42:37.726,"{'loss': 0.3376, 'learning_rate': 0.0001686013320647003, 'epoch': 0.47}"
2023-11-29 02:40:25.693,"{'loss': 0.3164, 'learning_rate': 0.000168918490326673, 'epoch': 0.47}"
2023-11-29 02:38:14.660,"{'loss': 0.2565, 'learning_rate': 0.00016923564858864574, 'epoch': 0.46}"
2023-11-29 02:36:02.627,"{'loss': 0.2671, 'learning_rate': 0.00016955280685061847, 'epoch': 0.46}"
2023-11-29 02:33:50.595,"{'loss': 0.333, 'learning_rate': 0.0001698699651125912, 'epoch': 0.45}"
2023-11-29 02:31:38.561,"{'loss': 0.2229, 'learning_rate': 0.0001701871233745639, 'epoch': 0.45}"
2023-11-29 02:29:26.528,"{'loss': 0.342, 'learning_rate': 0.00017050428163653663, 'epoch': 0.44}"
2023-11-29 02:27:14.495,"{'loss': 0.3501, 'learning_rate': 0.00017082143989850937, 'epoch': 0.44}"
2023-11-29 02:25:02.462,"{'loss': 0.2709, 'learning_rate': 0.0001711385981604821, 'epoch': 0.43}"
2023-11-29 02:22:50.428,"{'loss': 0.2964, 'learning_rate': 0.00017145575642245483, 'epoch': 0.43}"
2023-11-29 02:20:39.394,"{'loss': 0.3047, 'learning_rate': 0.00017177291468442753, 'epoch': 0.42}"
2023-11-29 02:18:27.360,"{'loss': 0.3031, 'learning_rate': 0.00017209007294640026, 'epoch': 0.42}"
2023-11-29 02:16:15.326,"{'loss': 0.2849, 'learning_rate': 0.000172407231208373, 'epoch': 0.41}"
2023-11-29 02:14:03.293,"{'loss': 0.3312, 'learning_rate': 0.0001727243894703457, 'epoch': 0.41}"
2023-11-29 02:11:51.259,"{'loss': 0.2359, 'learning_rate': 0.00017304154773231843, 'epoch': 0.4}"
2023-11-29 02:09:39.224,"{'loss': 0.2694, 'learning_rate': 0.00017335870599429116, 'epoch': 0.4}"
2023-11-29 02:07:27.190,"{'loss': 0.3204, 'learning_rate': 0.00017367586425626387, 'epoch': 0.39}"
2023-11-29 02:05:15.156,"{'loss': 0.3676, 'learning_rate': 0.00017399302251823662, 'epoch': 0.39}"
2023-11-29 02:03:04.122,"{'loss': 0.3177, 'learning_rate': 0.00017431018078020933, 'epoch': 0.39}"
2023-11-29 02:00:52.088,"{'loss': 0.3114, 'learning_rate': 0.00017462733904218206, 'epoch': 0.38}"
2023-11-29 01:58:40.055,"{'loss': 0.2898, 'learning_rate': 0.0001749444973041548, 'epoch': 0.38}"
2023-11-29 01:56:28.022,"{'loss': 0.3449, 'learning_rate': 0.0001752616555661275, 'epoch': 0.37}"
2023-11-29 01:54:15.988,"{'loss': 0.2878, 'learning_rate': 0.00017557881382810025, 'epoch': 0.37}"
2023-11-29 01:52:03.954,"{'loss': 0.3317, 'learning_rate': 0.00017589597209007296, 'epoch': 0.36}"
2023-11-29 01:49:51.919,"{'loss': 0.3888, 'learning_rate': 0.0001762131303520457, 'epoch': 0.36}"
2023-11-29 01:47:39.887,"{'loss': 0.3101, 'learning_rate': 0.00017653028861401842, 'epoch': 0.35}"
2023-11-29 01:45:28.853,"{'loss': 0.2677, 'learning_rate': 0.00017684744687599112, 'epoch': 0.35}"
2023-11-29 01:43:16.821,"{'loss': 0.3169, 'learning_rate': 0.00017716460513796385, 'epoch': 0.34}"
2023-11-29 01:41:04.787,"{'loss': 0.3627, 'learning_rate': 0.00017748176339993659, 'epoch': 0.34}"
2023-11-29 01:38:52.754,"{'loss': 0.2883, 'learning_rate': 0.0001777989216619093, 'epoch': 0.33}"
2023-11-29 01:36:40.719,"{'loss': 0.2769, 'learning_rate': 0.00017811607992388202, 'epoch': 0.33}"
2023-11-29 01:34:28.686,"{'loss': 0.3491, 'learning_rate': 0.00017843323818585475, 'epoch': 0.32}"
2023-11-29 01:32:16.652,"{'loss': 0.3048, 'learning_rate': 0.00017875039644782748, 'epoch': 0.32}"
2023-11-29 01:30:04.619,"{'loss': 0.3485, 'learning_rate': 0.0001790675547098002, 'epoch': 0.31}"
2023-11-29 01:27:53.586,"{'loss': 0.3568, 'learning_rate': 0.00017938471297177292, 'epoch': 0.31}"
2023-11-29 01:25:41.553,"{'loss': 0.3765, 'learning_rate': 0.00017970187123374565, 'epoch': 0.3}"
2023-11-29 01:23:29.521,"{'loss': 0.3922, 'learning_rate': 0.00018001902949571838, 'epoch': 0.3}"
2023-11-29 01:21:17.488,"{'loss': 0.3399, 'learning_rate': 0.0001803361877576911, 'epoch': 0.29}"
2023-11-29 01:19:05.456,"{'loss': 0.3286, 'learning_rate': 0.00018065334601966382, 'epoch': 0.29}"
2023-11-29 01:16:53.424,"{'loss': 0.298, 'learning_rate': 0.00018097050428163655, 'epoch': 0.29}"
2023-11-29 01:14:41.389,"{'loss': 0.3119, 'learning_rate': 0.00018128766254360928, 'epoch': 0.28}"
2023-11-29 01:12:29.356,"{'loss': 0.314, 'learning_rate': 0.00018160482080558198, 'epoch': 0.28}"
2023-11-29 01:10:18.322,"{'loss': 0.388, 'learning_rate': 0.00018192197906755474, 'epoch': 0.27}"
2023-11-29 01:08:06.288,"{'loss': 0.3471, 'learning_rate': 0.00018223913732952744, 'epoch': 0.27}"
2023-11-29 01:05:54.254,"{'loss': 0.3453, 'learning_rate': 0.00018255629559150015, 'epoch': 0.26}"
2023-11-29 01:03:42.219,"{'loss': 0.3475, 'learning_rate': 0.0001828734538534729, 'epoch': 0.26}"
2023-11-29 01:01:30.186,"{'loss': 0.2936, 'learning_rate': 0.0001831906121154456, 'epoch': 0.25}"
2023-11-29 00:59:18.154,"{'loss': 0.2685, 'learning_rate': 0.00018350777037741834, 'epoch': 0.25}"
2023-11-29 00:57:06.122,"{'loss': 0.3589, 'learning_rate': 0.00018382492863939107, 'epoch': 0.24}"
2023-11-29 00:54:54.089,"{'loss': 0.2619, 'learning_rate': 0.00018414208690136378, 'epoch': 0.24}"
2023-11-29 00:52:43.057,"{'loss': 0.4227, 'learning_rate': 0.00018445924516333654, 'epoch': 0.23}"
2023-11-29 00:50:31.023,"{'loss': 0.3386, 'learning_rate': 0.00018477640342530924, 'epoch': 0.23}"
2023-11-29 00:48:18.990,"{'loss': 0.3566, 'learning_rate': 0.00018509356168728197, 'epoch': 0.22}"
2023-11-29 00:46:06.957,"{'loss': 0.3662, 'learning_rate': 0.0001854107199492547, 'epoch': 0.22}"
2023-11-29 00:43:54.923,"{'loss': 0.3707, 'learning_rate': 0.0001857278782112274, 'epoch': 0.21}"
2023-11-29 00:41:42.889,"{'loss': 0.3388, 'learning_rate': 0.00018604503647320014, 'epoch': 0.21}"
2023-11-29 00:39:30.856,"{'loss': 0.3687, 'learning_rate': 0.00018636219473517287, 'epoch': 0.2}"
2023-11-29 00:37:18.823,"{'loss': 0.3427, 'learning_rate': 0.00018667935299714557, 'epoch': 0.2}"
2023-11-29 00:35:07.791,"{'loss': 0.3581, 'learning_rate': 0.0001869965112591183, 'epoch': 0.2}"
2023-11-29 00:32:55.757,"{'loss': 0.4037, 'learning_rate': 0.00018731366952109103, 'epoch': 0.19}"
2023-11-29 00:30:43.723,"{'loss': 0.3442, 'learning_rate': 0.00018763082778306377, 'epoch': 0.19}"
2023-11-29 00:28:31.689,"{'loss': 0.4519, 'learning_rate': 0.00018794798604503647, 'epoch': 0.18}"
2023-11-29 00:26:19.656,"{'loss': 0.3608, 'learning_rate': 0.0001882651443070092, 'epoch': 0.18}"
2023-11-29 00:24:07.622,"{'loss': 0.3613, 'learning_rate': 0.00018858230256898193, 'epoch': 0.17}"
2023-11-29 00:21:55.588,"{'loss': 0.3503, 'learning_rate': 0.00018889946083095466, 'epoch': 0.17}"
2023-11-29 00:19:43.553,"{'loss': 0.3779, 'learning_rate': 0.0001892166190929274, 'epoch': 0.16}"
2023-11-29 00:17:32.520,"{'loss': 0.4056, 'learning_rate': 0.0001895337773549001, 'epoch': 0.16}"
2023-11-29 00:15:20.486,"{'loss': 0.3993, 'learning_rate': 0.00018985093561687283, 'epoch': 0.15}"
2023-11-29 00:13:08.453,"{'loss': 0.3709, 'learning_rate': 0.00019016809387884556, 'epoch': 0.15}"
2023-11-29 00:10:56.419,"{'loss': 0.3572, 'learning_rate': 0.00019048525214081826, 'epoch': 0.14}"
2023-11-29 00:08:44.386,"{'loss': 0.4086, 'learning_rate': 0.00019080241040279102, 'epoch': 0.14}"
2023-11-29 00:06:32.351,"{'loss': 0.3381, 'learning_rate': 0.00019111956866476373, 'epoch': 0.13}"
2023-11-29 00:04:20.317,"{'loss': 0.4087, 'learning_rate': 0.00019143672692673643, 'epoch': 0.13}"
2023-11-29 00:02:08.284,"{'loss': 0.3892, 'learning_rate': 0.0001917538851887092, 'epoch': 0.12}"
2023-11-28 23:59:57.249,"{'loss': 0.367, 'learning_rate': 0.0001920710434506819, 'epoch': 0.12}"
2023-11-28 23:57:45.216,"{'loss': 0.3588, 'learning_rate': 0.00019238820171265462, 'epoch': 0.11}"
2023-11-28 23:55:33.183,"{'loss': 0.4025, 'learning_rate': 0.00019270535997462736, 'epoch': 0.11}"
2023-11-28 23:53:21.150,"{'loss': 0.4078, 'learning_rate': 0.00019302251823660006, 'epoch': 0.1}"
2023-11-28 23:51:09.116,"{'loss': 0.3469, 'learning_rate': 0.00019333967649857282, 'epoch': 0.1}"
2023-11-28 23:48:57.083,"{'loss': 0.4206, 'learning_rate': 0.00019365683476054552, 'epoch': 0.1}"
2023-11-28 23:46:45.049,"{'loss': 0.3996, 'learning_rate': 0.00019397399302251825, 'epoch': 0.09}"
2023-11-28 23:44:33.015,"{'loss': 0.4085, 'learning_rate': 0.00019429115128449098, 'epoch': 0.09}"
2023-11-28 23:42:21.983,"{'loss': 0.4977, 'learning_rate': 0.0001946083095464637, 'epoch': 0.08}"
2023-11-28 23:40:09.950,"{'loss': 0.4416, 'learning_rate': 0.00019492546780843642, 'epoch': 0.08}"
2023-11-28 23:37:57.916,"{'loss': 0.4839, 'learning_rate': 0.00019524262607040915, 'epoch': 0.07}"
2023-11-28 23:35:45.883,"{'loss': 0.4625, 'learning_rate': 0.00019555978433238185, 'epoch': 0.07}"
2023-11-28 23:33:33.850,"{'loss': 0.4822, 'learning_rate': 0.00019587694259435459, 'epoch': 0.06}"
2023-11-28 23:31:21.816,"{'loss': 0.4635, 'learning_rate': 0.00019619410085632732, 'epoch': 0.06}"
2023-11-28 23:29:09.784,"{'loss': 0.4573, 'learning_rate': 0.00019651125911830005, 'epoch': 0.05}"
2023-11-28 23:26:57.749,"{'loss': 0.4969, 'learning_rate': 0.00019682841738027275, 'epoch': 0.05}"
2023-11-28 23:24:46.715,"{'loss': 0.4785, 'learning_rate': 0.00019714557564224548, 'epoch': 0.04}"
2023-11-28 23:22:34.682,"{'loss': 0.4882, 'learning_rate': 0.00019746273390421821, 'epoch': 0.04}"
2023-11-28 23:20:22.649,"{'loss': 0.4669, 'learning_rate': 0.00019777989216619095, 'epoch': 0.03}"
2023-11-28 23:18:10.616,"{'loss': 0.5212, 'learning_rate': 0.00019809705042816368, 'epoch': 0.03}"
2023-11-28 23:15:58.582,"{'loss': 0.4943, 'learning_rate': 0.00019841420869013638, 'epoch': 0.02}"
2023-11-28 23:13:46.549,"{'loss': 0.5703, 'learning_rate': 0.0001987313669521091, 'epoch': 0.02}"
2023-11-28 23:11:34.516,"{'loss': 0.5277, 'learning_rate': 0.00019904852521408184, 'epoch': 0.01}"
2023-11-28 23:09:22.484,"{'loss': 0.7296, 'learning_rate': 0.00019936568347605455, 'epoch': 0.01}"
2023-11-28 23:07:11.450,"{'loss': 0.9117, 'learning_rate': 0.0001996828417380273, 'epoch': 0.0}"
